"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060038","cardiac muscle cell proliferation","4/1780","68/17913",0.916396046150217,0.983806892275861,0.824592827119412,"FGFR1/NOG/TGFB2/BMPR1A",4
"GO:0007286","spermatid development","9/1780","132/17913",0.917568944291681,0.983806892275861,0.824592827119412,"CDYL/DLD/TBC1D20/DHH/RSPH1/AGFG1/KDM3A/UBE2J1/MFSD14A",9
"GO:0060048","cardiac muscle contraction","9/1780","132/17913",0.917568944291681,0.983806892275861,0.824592827119412,"VEGFB/JUP/SLC9A1/FLNA/TPM1/CCN2/SUMO1/DSG2/PKP2",9
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","2/1780","40/17913",0.917945390051919,0.983806892275861,0.824592827119412,"HLA-G/PPP3CB",2
"GO:0019835","cytolysis","2/1780","40/17913",0.917945390051919,0.983806892275861,0.824592827119412,"RRAGA/MMD",2
"GO:0031952","regulation of protein autophosphorylation","2/1780","40/17913",0.917945390051919,0.983806892275861,0.824592827119412,"ENG/CHP1",2
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","2/1780","40/17913",0.917945390051919,0.983806892275861,0.824592827119412,"P2RY6/PDPK1",2
"GO:0002407","dendritic cell chemotaxis","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"CCR1",1
"GO:0002861","regulation of inflammatory response to antigenic stimulus","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"HLA-E",1
"GO:0010804","negative regulation of tumor necrosis factor-mediated signaling pathway","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"GSTP1",1
"GO:0033081","regulation of T cell differentiation in thymus","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"CLPTM1",1
"GO:0036315","cellular response to sterol","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"DAG1",1
"GO:0046135","pyrimidine nucleoside catabolic process","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"APOBEC3H",1
"GO:0046639","negative regulation of alpha-beta T cell differentiation","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"SOCS5",1
"GO:0046697","decidualization","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"MAPK3",1
"GO:0060343","trabecula formation","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"SFRP1",1
"GO:0086064","cell communication by electrical coupling involved in cardiac conduction","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"PKP2",1
"GO:0150078","positive regulation of neuroinflammatory response","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"ITGAM",1
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"MYO1C",1
"GO:1902914","regulation of protein polyubiquitination","1/1780","24/17913",0.919018761834672,0.983806892275861,0.824592827119412,"TRIM44",1
"GO:0008217","regulation of blood pressure","12/1780","169/17913",0.919917269112268,0.9843490882068,0.82504727695002,"GSK3A/RHOA/TACR3/SLC2A5/TPM1/GCH1/CTSZ/SMAD3/QRFP/EMP2/ECE1/BMPR2",12
"GO:0022408","negative regulation of cell-cell adhesion","12/1780","169/17913",0.919917269112268,0.9843490882068,0.82504727695002,"ZNF703/DUSP3/PDCD1LG2/HLA-G/UBASH3B/LGALS3/SERPINE2/CD9/SOCS5/RDX/ITCH/CASP3",12
"GO:0042472","inner ear morphogenesis","6/1780","95/17913",0.920220413498412,0.9843490882068,0.82504727695002,"TFAP2A/TRIOBP/DLX5/GATA3/FGFR1/SEC24B",6
"GO:0060079","excitatory postsynaptic potential","6/1780","95/17913",0.920220413498412,0.9843490882068,0.82504727695002,"GSK3A/EIF4A3/CHRNE/PTK2B/ARRB2/RAB3GAP1",6
"GO:0042133","neurotransmitter metabolic process","10/1780","145/17913",0.920577460624243,0.984545078734085,0.825211549414719,"SHMT2/RAC1/COMT/CLU/PTK2B/GCH1/SMAD3/SLC7A2/CLN3/HSP90AA1",10
"GO:0070509","calcium ion import","4/1780","69/17913",0.921815352867033,0.985682869291839,0.82616520601141,"LGALS3/AFG3L2/ZMPSTE24/MCUR1",4
"GO:0006720","isoprenoid metabolic process","8/1780","121/17913",0.923189628981097,0.986966035966201,0.827240711828644,"EGFR/TTR/GPC4/HSPG2/GPC3/NUS1/APOA2/DPM1",8
"GO:0001936","regulation of endothelial cell proliferation","12/1780","170/17913",0.923424127449103,0.987030431755373,0.827294686146434,"SP1/FGFR1/STAT1/THBS1/AIMP1/ADAM17/NRAS/PDCD10/AGGF1/PDPK1/SIRT1/BMPR2",12
"GO:0072507","divalent inorganic cation homeostasis","33/1780","412/17913",0.923653815099393,0.9870896620232,0.827344330903329,"ANXA2/TMBIM6/CHERP/BCL2/GNB1/SYNPO/EGFR/AP3D1/HEXB/PTK2B/SMAD3/CCR1/AFG3L2/ATP2B3/SLC30A7/GRM5/SLC39A6/ERO1A/P2RY6/MCUR1/TMEM178A/PSEN1/TGM2/SLC30A9/ATF4/PDPK1/CLN3/TRIM24/YWHAE/SPPL3/PIK3CB/CD55/SLC30A5",33
"GO:0050798","activated T cell proliferation","2/1780","41/17913",0.924606967439626,0.987176977111789,0.827417515383246,"PDCD1LG2/CASP3",2
"GO:0090184","positive regulation of kidney development","2/1780","41/17913",0.924606967439626,0.987176977111789,0.827417515383246,"GATA3/NOG",2
"GO:0098815","modulation of excitatory postsynaptic potential","2/1780","41/17913",0.924606967439626,0.987176977111789,0.827417515383246,"EIF4A3/PTK2B",2
"GO:1904706","negative regulation of vascular smooth muscle cell proliferation","2/1780","41/17913",0.924606967439626,0.987176977111789,0.827417515383246,"GSTP1/TPM1",2
"GO:1905209","positive regulation of cardiocyte differentiation","2/1780","41/17913",0.924606967439626,0.987176977111789,0.827417515383246,"TGFB2/ARRB2",2
"GO:0031644","regulation of neurological system process","9/1780","134/17913",0.925417177904843,0.987208468217959,0.827443910136596,"GBA/EIF4A3/SLC9A1/COMT/DAG1/MAG/PTK2B/MGLL/FIG4",9
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","4/1780","70/17913",0.92691709490279,0.987208468217959,0.827443910136596,"GNB1/GRM5/P2RY6/TGM2",4
"GO:1904427","positive regulation of calcium ion transmembrane transport","4/1780","70/17913",0.92691709490279,0.987208468217959,0.827443910136596,"SLC9A1/P2RY6/SUMO1/PDPK1",4
"GO:0009065","glutamine family amino acid catabolic process","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"ADHFE1",1
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"CD55",1
"GO:0035640","exploration behavior","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"EIF4A3",1
"GO:0045662","negative regulation of myoblast differentiation","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"MBNL3",1
"GO:0045932","negative regulation of muscle contraction","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"DOCK5",1
"GO:0050901","leukocyte tethering or rolling","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"GCNT1",1
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"ZMPSTE24",1
"GO:0060384","innervation","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"SERPINE2",1
"GO:0061050","regulation of cell growth involved in cardiac muscle cell development","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"GSK3A",1
"GO:0070286","axonemal dynein complex assembly","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"TEKT2",1
"GO:1903859","regulation of dendrite extension","1/1780","25/17913",0.927076596477988,0.987208468217959,0.827443910136596,"RNF157",1
"GO:1901342","regulation of vasculature development","34/1780","425/17913",0.927603872667962,0.987584273457019,0.827758897058273,"HSPB1/NIBAN2/SP1/ENG/RRAS/JUP/FOXO4/RHOA/GRN/AQP1/PLK2/HLA-G/JAK1/MTDH/PTK2B/HSPG2/STAT1/SFRP1/SERPINE1/TGFB2/THBS1/EFNA1/EMP2/RAP1A/PDCD10/AGGF1/NFE2L2/ADAM12/FBXW7/PDPK1/XBP1/TLR3/SIRT1/ITGA5",34
"GO:0016101","diterpenoid metabolic process","6/1780","97/17913",0.929026742791268,0.988431539806038,0.82846904633609,"EGFR/TTR/GPC4/HSPG2/GPC3/APOA2",6
"GO:0072503","cellular divalent inorganic cation homeostasis","31/1780","392/17913",0.929247683768857,0.988431539806038,0.82846904633609,"ANXA2/TMBIM6/CHERP/BCL2/GNB1/SYNPO/AP3D1/HEXB/PTK2B/SMAD3/CCR1/AFG3L2/ATP2B3/SLC30A7/GRM5/SLC39A6/ERO1A/P2RY6/MCUR1/TMEM178A/PSEN1/TGM2/SLC30A9/ATF4/PDPK1/CLN3/YWHAE/SPPL3/PIK3CB/CD55/SLC30A5",31
"GO:0050864","regulation of B cell activation","7/1780","110/17913",0.929613102981175,0.988431539806038,0.82846904633609,"BCL2/SUPT6H/CD22/SFRP1/VAV3/XBP1/CASP3",7
"GO:0006816","calcium ion transport","33/1780","415/17913",0.930240801961547,0.988431539806038,0.82846904633609,"VDAC1/GNAI2/ANXA5/ANXA2/TMBIM6/CHERP/BCL2/SLC3A2/SLC9A1/RHOA/PTK2B/LGALS3/CCN2/CCR1/RRAD/REM2/AFG3L2/ATP2B3/SEC61A1/LILRA5/SARAF/ERO1A/ZMPSTE24/P2RY6/MCUR1/SUMO1/PMPCB/CUL5/PSEN1/ARRB2/PDPK1/YWHAE/UBQLN1",33
"GO:0006399","tRNA metabolic process","11/1780","160/17913",0.930500364102738,0.988431539806038,0.82846904633609,"FARSA/URM1/GTF3C2/METTL1/FTSJ1/SSB/AIMP1/USP14/IARS2/DDX1/RPP30",11
"GO:0002526","acute inflammatory response","16/1780","220/17913",0.93074113974707,0.988431539806038,0.82846904633609,"GATA3/GSTP1/EIF2AK1/DNASE1L3/FN1/HLA-E/CLU/SERPING1/PRCP/PTGES/IL6ST/B4GALT1/APOA2/CD46/OSMR/CD55",16
"GO:0006654","phosphatidic acid biosynthetic process","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"ABHD5/PLA2G12A",2
"GO:0032309","icosanoid secretion","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"PLA2G12A/PNPLA8",2
"GO:0034080","CENP-A containing nucleosome assembly","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"RSF1/RBBP4",2
"GO:0035886","vascular smooth muscle cell differentiation","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"ENG/MESP1",2
"GO:0061512","protein localization to cilium","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"ATP6V1D/ARF4",2
"GO:0061641","CENP-A containing chromatin organization","2/1780","42/17913",0.930755787501158,0.988431539806038,0.82846904633609,"RSF1/RBBP4",2
"GO:0002312","B cell activation involved in immune response","4/1780","71/17913",0.93171673475503,0.988431539806038,0.82846904633609,"SUPT6H/PTK2B/LGALS1/XBP1",4
"GO:0042100","B cell proliferation","4/1780","71/17913",0.93171673475503,0.988431539806038,0.82846904633609,"BCL2/CD22/VAV3/CASP3",4
"GO:2000300","regulation of synaptic vesicle exocytosis","4/1780","71/17913",0.93171673475503,0.988431539806038,0.82846904633609,"RAP1A/RAP1B/RAB5A/RAB3GAP1",4
"GO:0090183","regulation of kidney development","3/1780","57/17913",0.931759486947872,0.988431539806038,0.82846904633609,"GATA3/STAT1/NOG",3
"GO:0030098","lymphocyte differentiation","25/1780","325/17913",0.931951502249152,0.988431539806038,0.82846904633609,"IRF2BP2/CLPTM1/KDELR1/BCL2/GATA3/TP53/RHOA/AP3D1/B2M/HLA-G/PTK2B/SOX4/SFRP1/LGALS1/SOCS5/HLA-DOA/PPP3CB/ADAM17/RIPK2/MALT1/CD46/XBP1/PRKDC/SP3/SPI1",25
"GO:0051924","regulation of calcium ion transport","18/1780","244/17913",0.932028348645374,0.988431539806038,0.82846904633609,"GNAI2/TMBIM6/BCL2/SLC9A1/RHOA/PTK2B/LGALS3/CCR1/RRAD/REM2/LILRA5/SARAF/P2RY6/SUMO1/ARRB2/PDPK1/YWHAE/UBQLN1",18
"GO:0070542","response to fatty acid","5/1780","85/17913",0.933828216940268,0.988431539806038,0.82846904633609,"GNB1/SFRP1/CCN2/P2RY6/XRCC5",5
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","5/1780","85/17913",0.933828216940268,0.988431539806038,0.82846904633609,"RHOA/PLK2/THBS1/PDCD10/FBXW7",5
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","17/1780","233/17913",0.934020325778738,0.988431539806038,0.82846904633609,"PCDH1/CLSTN1/RIC8A/CLDN4/GPC4/FAT1/MPZL2/MAG/PTPRF/FAT2/TGFB2/CLDN19/CD164/DSG2/ITGAM/PIK3CB/ITGA5",17
"GO:0002021","response to dietary excess","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"TBL1XR1",1
"GO:0009154","purine ribonucleotide catabolic process","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"PDE8A",1
"GO:0032196","transposition","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"APOBEC3H",1
"GO:0043501","skeletal muscle adaptation","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"MYOZ1",1
"GO:0048668","collateral sprouting","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"SPART",1
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"EHD2",1
"GO:0061037","negative regulation of cartilage development","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"NOG",1
"GO:0072202","cell differentiation involved in metanephros development","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"STAT1",1
"GO:0072273","metanephric nephron morphogenesis","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"STAT1",1
"GO:0072539","T-helper 17 cell differentiation","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"MALT1",1
"GO:0080154","regulation of fertilization","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"B4GALT1",1
"GO:1901017","negative regulation of potassium ion transmembrane transporter activity","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"SUMO1",1
"GO:1901018","positive regulation of potassium ion transmembrane transporter activity","1/1780","26/17913",0.934333062168349,0.988431539806038,0.82846904633609,"ATP1B3",1
"GO:0015718","monocarboxylic acid transport","9/1780","137/17913",0.935980117068085,0.989354162548239,0.829242356729958,"MFSD2A/STARD10/AQP9/SLC6A11/THBS1/RPS6KB1/ACSL3/PLA2G12A/PNPLA8",9
"GO:0032677","regulation of interleukin-8 production","4/1780","72/17913",0.936229287740131,0.989354162548239,0.829242356729958,"MYD88/SERPINE1/APOA2/TLR3",4
"GO:0043616","keratinocyte proliferation","2/1780","43/17913",0.936427907030563,0.989354162548239,0.829242356729958,"ZFP36/MED1",2
"GO:0046473","phosphatidic acid metabolic process","2/1780","43/17913",0.936427907030563,0.989354162548239,0.829242356729958,"ABHD5/PLA2G12A",2
"GO:0051602","response to electrical stimulus","2/1780","43/17913",0.936427907030563,0.989354162548239,0.829242356729958,"SLC9A1/REST",2
"GO:0071715","icosanoid transport","2/1780","43/17913",0.936427907030563,0.989354162548239,0.829242356729958,"PLA2G12A/PNPLA8",2
"GO:1901571","fatty acid derivative transport","2/1780","43/17913",0.936427907030563,0.989354162548239,0.829242356729958,"PLA2G12A/PNPLA8",2
"GO:0060043","regulation of cardiac muscle cell proliferation","3/1780","58/17913",0.936705197137662,0.989462558110354,0.829333210131894,"FGFR1/NOG/BMPR1A",3
"GO:0007613","memory","7/1780","112/17913",0.93708730808405,0.989497112786738,0.829362172663579,"COMT/PLK2/EIF2AK4/PPP3CB/ATAD1/PSEN1/ITGA5",7
"GO:0060419","heart growth","7/1780","112/17913",0.93708730808405,0.989497112786738,0.829362172663579,"GSK3A/FGFR1/NOG/TGFB2/BMPR1A/MESP1/MAP2K4",7
"GO:0035296","regulation of tube diameter","8/1780","125/17913",0.93791087268204,0.989893626713065,0.829694516888924,"EGFR/RHOA/GCH1/ITGA1/PLOD3/DOCK5/ECE1/BMPR2",8
"GO:0097746","regulation of blood vessel diameter","8/1780","125/17913",0.93791087268204,0.989893626713065,0.829694516888924,"EGFR/RHOA/GCH1/ITGA1/PLOD3/DOCK5/ECE1/BMPR2",8
"GO:0022900","electron transport chain","12/1780","175/17913",0.939064279556411,0.989893626713065,0.829694516888924,"NDUFS2/SH3BGRL3/GLRX/NDUFA5/DLD/CYP19A1/COQ9/ISCU/LOXL2/COX8A/UQCRC2/ETFRF1",12
"GO:0048515","spermatid differentiation","9/1780","138/17913",0.939199376531153,0.989893626713065,0.829694516888924,"CDYL/DLD/TBC1D20/DHH/RSPH1/AGFG1/KDM3A/UBE2J1/MFSD14A",9
"GO:1903779","regulation of cardiac conduction","4/1780","73/17913",0.940469301409027,0.989893626713065,0.829694516888924,"AHCYL1/FLNA/ATP2B3/ATP1B3",4
"GO:0002026","regulation of the force of heart contraction","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"SLC9A1",1
"GO:0009261","ribonucleotide catabolic process","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"PDE8A",1
"GO:0032201","telomere maintenance via semi-conservative replication","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"UPF1",1
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"NCK2",1
"GO:0036336","dendritic cell migration","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"CCR1",1
"GO:0040020","regulation of meiotic nuclear division","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"RAD1",1
"GO:0045686","negative regulation of glial cell differentiation","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"NOG",1
"GO:0046885","regulation of hormone biosynthetic process","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"REST",1
"GO:0060544","regulation of necroptotic process","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"YBX3",1
"GO:0072207","metanephric epithelium development","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"STAT1",1
"GO:2000191","regulation of fatty acid transport","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"THBS1",1
"GO:2000463","positive regulation of excitatory postsynaptic potential","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"PTK2B",1
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","1/1780","27/17913",0.940867816422296,0.989893626713065,0.829694516888924,"SOCS5",1
"GO:0001754","eye photoreceptor cell differentiation","2/1780","44/17913",0.941657284733403,0.989893626713065,0.829694516888924,"THRB/PAX6",2
"GO:0002437","inflammatory response to antigenic stimulus","2/1780","44/17913",0.941657284733403,0.989893626713065,0.829694516888924,"GATA3/HLA-E",2
"GO:0019731","antibacterial humoral response","2/1780","44/17913",0.941657284733403,0.989893626713065,0.829694516888924,"SLPI/HLA-E",2
